"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"LIFE","Life Technologies Corporation","65.33","11168226870.1","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"LPNT","LifePoint Hospitals, Inc.","46.72","2193428687.36","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LPDX","LipoScience, Inc.","9.75","143014979.25","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lpdx",
"LPTN","Lpath, Inc.","5.01","65772532.5","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn",
"LMNX","Luminex Corporation","16.21","680999460.91","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LUNA","Luna Innovations Incorporated","1.25","17517540","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"LUX","Luxottica Group, S.p.A.","50.69","23849224120.93","n/a","1990","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/lux",
"MGLN","Magellan Health Services, Inc.","49.83","1345772014.95","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MAKO","MAKO Surgical Corp.","10.58","499552918.76","n/a","2008","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mako",
"MASI","Masimo Corporation","19.47","1117161069.42","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi",
"MAXY","Maxygen, Inc.","2.4","66715046.4","n/a","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/maxy",
"MCK","McKesson Corporation","106.94","24905189441.68","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck",
"MDGN","Medgenics, Inc.","4.43","79730289.44","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mdgn",
"MDCI","Medical Action Industries Inc.","5.89","96540798.92","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mdci",
"MD","Mednax, Inc","85.88","4308434023.36","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/md",
"MDT","Medtronic, Inc.","46.38","47020321352.4","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/mdt",
"MELA","MELA Sciences, Inc","1.13","48631972.72","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mela",
"VIVO","Meridian Bioscience Inc.","22.05","913226261.85","n/a","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vivo",
"MMSI","Merit Medical Systems, Inc.","11.95","508243322.9","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmsi",
"MGCD","MGC Diagnostics Corporation","7.47","29145004.29","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mgcd",
"MR","Mindray Medical International Limited","39.37","4555617227.33","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mr",
"MSA","Mine Safety Appliances Company","48.55","1797075482.65","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/msa",
"MOH","Molina Healthcare Inc","31.24","1417130654.28","n/a","2003","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/moh",
"MNTA","Momenta Pharmaceuticals, Inc.","12.88","666491764.4","n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MWIV","MWI Veterinary Supply, Inc.","130.66","1671540827.62","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mwiv",
"MYGN","Myriad Genetics, Inc.","24.6","1982214175.2","n/a","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/mygn",
"NSPH","Nanosphere, Inc.","2.31","129568909.47","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nsph",
"NHC","National HealthCare Corporation","45.32","637115448.64","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nhc",
"NRCI","National Research Corporation","57.28","395857955.84","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrci",
"NTSC","National Technical Systems, Inc.","9.27","106677185.49","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/ntsc",
"BABY","Natus Medical Incorporated","13.24","396568557.92","n/a","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/baby",
"NAVB","Navidea Biopharmaceuticals, Inc.","2.64","310492950.24","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/navb",
"NEOG","Neogen Corporation","49.61","1186762532.01","n/a","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","4.08","184743542.4","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/neo",
"NBS","Neostem, Inc.","0.635","106941718.425","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nbs",
"CUR","Neuralstem, Inc.","1.05","71869679.7","n/a","1973","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cur",
"NBIX","Neurocrine Biosciences, Inc.","11.78","783479047.46","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nbix",
"NVDQ","Novadaq Technologies Inc","10.35","446323784.85","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nvdq",
"NVAX","Novavax, Inc.","2.47","365423697.99","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NPSP","NPS Pharmaceuticals, Inc.","11.31","1053143079.69","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/npsp",
"NUS","Nu Skin Enterprises, Inc.","46.28","2698851058.8","n/a","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"NUVA","NuVasive, Inc.","20.66","909715685.3","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NXTM","NxStage Medical, Inc.","10.81","641560484.76","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NYMX","Nymox Pharmaceutical Corporation","4.934","166431181.528","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OCLS","Oculus Innovative Sciences, Inc.","3.9","20820345","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ocls",
"OCR","Omnicare, Inc.","41.52","4344581011.92","n/a","1981","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/ocr",
"OGXI","OncoGenex Pharmaceuticals Inc.","10.41","152714908.2","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"ONTY","Oncothyreon Inc.","2.16","123587071.92","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"ONXX","ONYX Pharmaceuticals, Inc.","89.99","6479821829.79","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onxx",
"OSUR","OraSure Technologies, Inc.","4.99","280357990.34","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"OFIX","Orthofix International N.V.","34.76","675283945.16","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIR","Osiris Therapeutics, Inc.","9.88","325293852.52","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OMI","Owens & Minor, Inc.","32.04","2028170063.52","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
"OXGN","OXiGENE, Inc.","3.46","7112054.22","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
"OXBT","Oxygen Biotherapeutics, Inc.","0.21","8044210.65","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/oxbt",
"PMTI","Palomar Medical Technologies, Inc.","13.59","271404612.54","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/pmti",
"PRXL","PAREXEL International Corporation","39.08","2271958788","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PDCO","Patterson Companies, Inc.","37.29","3960814925.76","n/a","1992","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pdco",
"PDLI","PDL BioPharma, Inc.","7.31","1023273953.67","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/pdli",
"PETS","PetMed Express, Inc.","13.36","267210327.28","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pets",
"PMC","Pharmerica Corporation","13.55","400293774.8","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pmc",
"PHMD","PhotoMedex, Inc.","14.94","314396568.18","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/phmd",
"PSTI","Pluristem Therapeutics, Inc.","2.94","172242898.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/psti",
"PDEX","Pro-Dex, Inc.","2","6681368","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pdex",
"PLX","Protalix BioTherapeutics, Inc.","5.57","520782796.13","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/plx",
"PMD","Psychemedics Corporation","11.6","61160164.8","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pmd",
"QGEN","Qiagen N.V.","20.46","4798766004.78","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/qgen",
"DGX","Quest Diagnostics Incorporated","57.03","9005192235.66","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/dgx",
"QDEL","Quidel Corporation","22.59","756529657.38","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qdel",
"RDNT","RadNet, Inc.","2.8","109173349.6","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/rdnt",
"RGEN","Repligen Corporation","8.6","268488052.6","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"RPRX","Repros Therapeutics Inc.","15.32","285625865.52","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx",
"RPRXW","Repros Therapeutics Inc.","14.72","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprxw",
"RPRXZ","Repros Therapeutics Inc.","13.49","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprxz",
"RMD","ResMed Inc.","46.38","6655236414.6","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rmd",
"RGDX","Response Genetics, Inc.","1.29","42308936.25","n/a","2007","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/rgdx",
"RVP","Retractable Technologies, Inc.","1.27","34605225.43","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rvp",
"RAD","Rite Aid Corporation","1.8","1626887545.2","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad",
"ROCM","Rochester Medical Corporation","14.18","173113694","n/a","1990","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rocm",
"RMTI","Rockwell Medical, Inc.","3.77","97488950.26","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"RTIX","RTI Biologics, Inc.","3.83","213978603.21","n/a","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"SGMO","Sangamo BioSciences, Inc.","9.55","509524989.1","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"SGEN","Seattle Genetics, Inc.","34.92","4205678338.08","n/a","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"SEM","Select Medical Holdings Corporation","8.84","1242853223.04","n/a","1991","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SNMX","Senomyx, Inc.","2.02","82068606.46","n/a","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"SIRO","Sirona Dental Systems, Inc.","73.28","4164219246.08","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/siro",
"SKH","Skilled Healthcare Group, Inc.","6.24","147769870.56","n/a","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/skh",
"SNN","Smith & Nephew SNATS, Inc.","57.4","10389262756.6","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/snn",
"SLTM","Solta Medical, Inc","2.11","146634084.97","n/a","1983","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/sltm",
"SPAN","Span-America Medical Systems, Inc.","20.42","60224930.62","n/a","1983","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/span",
"SPEX","Spherix Incorporated","7.44","6054024.72","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/spex",
"STJ","St. Jude Medical, Inc.","41.94","11865455058.06","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stj",
"STAA","STAAR Surgical Company","5.51","202441328.63","n/a","1983","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/staa",
"STEM","StemCells, Inc.","1.615","62787301.39","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/stem",
"STXS","Stereotaxis, Inc.","1.54","12417388.06","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stxs",
"STE","STERIS Corporation","40.48","2366685423.52","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ste",
"SYK","Stryker Corporation","65.38","24656439626.42","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/syk",
"SSY","SunLink Health Systems, Inc.","0.85","8029133.15","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ssy",
"SSH","Sunshine Heart Inc","5.99","56964103.33","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ssh",
"SRDX","SurModics, Inc.","27.19","398710326.21","n/a","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx",
"SMA","Symmetry Medical Inc","12.2","454992473","n/a","2004","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sma",
"GEVA","Synageva BioPharma Corp.","49.65","1351859674.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/geva",
"SURG","Synergetics USA, Inc.","3.39","85762528.59","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/surg",
"ELOS","Syneron Medical Ltd.","10.12","360360347.6","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/elos",
"TEAR","TearLab Corporation","7.09","203894801.38","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tear",
"TECH","Techne Corporation","65.42","2410226275.32","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tech",
"TFX","Teleflex Incorporated","85.54","3508714962.48","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx",
"THC","Tenet Healthcare Corporation","44.03","4588739542.31","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/thc",
"ENSG","The Ensign Group, Inc.","33.28","724057651.2","n/a","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg",
"PRSC","The Providence Service Corporation","18.26","235264085.98","n/a","2003","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/prsc",
"SPNC","The Spectranetics Corporation","18.24","640259440.32","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc",
"THOR","Thoratec Corporation","36.4","2096832774.4","n/a","1984","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/thor",
"TRNX","Tornier N.V.","17.98","750493183.12","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/trnx",
"TSON","TranS1 Inc.","2.11","57642636.35","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tson",
"TRIB","Trinity Biotech plc","16.35","361921311","22135860","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib",
"TROV","TrovaGene, Inc.","6.19","96588141","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","13.86","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","2.26","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"USPH","U.S. Physical Therapy, Inc.","24.28","293020460.64","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/usph",
"UNIS","Unilife Corporation","1.99","169904677.65","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UNH","UnitedHealth Group Incorporated","61.89","63432628302.36","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/unh",
"UAM","Universal American Corp.","9.51","806551782.63","n/a","1986","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/uam",
"UHS","Universal Health Services, Inc.","62.5","6108099937.5","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/uhs",
"ULGX","Urologix, Inc.","0.48","10026687.36","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ulgx",
"UPI","Uroplasty, Inc.","2.35","49386617.7","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/upi",
"USMD","USMD Holdings, Inc.","16.3","164312329.3","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/usmd",
"UTMD","Utah Medical Products, Inc.","47.45","176181850","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd",
"VHS","Vanguard Health Systems, Inc.","14.79","1146249654.93","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/vhs",
"VAR","Varian Medical Systems, Inc.","70.7","7714303310.7","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/var",
"VASC","Vascular Solutions, Inc.","16.59","273890763.51","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"APPY","Venaxis, Inc.","2","19908760","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy",
"VRML","Vermillion, Inc.","1.0999","16718566.8921","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml",
"VICL","Vical Incorporated","4.09","352755207.53","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl",
"VSCP","VirtualScopics, Inc.","0.591","17611518.093","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vscp",
"VSCI","Vision-Sciences, Inc.","1.07","49450453.39","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vsci",
"VOLC","Volcano Corporation","21.98","1197548604.84","n/a","2006","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/volc",
"WAG","Walgreen Co.","47.66","45157149255.02","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/wag",
"WCG","WellCare Health Plans, Inc.","60.3","2605902006.6","n/a","1999","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wcg",
"WLP","WellPoint Inc.","67.72","20444137887.84","n/a","1993","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wlp",
"WMGI","Wright Medical Group, Inc.","23.35","1090945857.5","n/a","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgi",
"WMGIZ","Wright Medical Group, Inc.","2.6","0","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgiz",
"ZLTQ","ZELTIQ Aesthetics, Inc.","3.51","125997557.4","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/zltq",
"ZMH","Zimmer Holdings, Inc.","74.31","12420685544.52","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/zmh",
"ZIOP","ZIOPHARM Oncology Inc","1.62","135600373.08","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ziop",
