"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TLK","P.T. Telekomunikasi Indonesia, Tbk","43.35","20752803312","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tlk",
"PNG","PAA Natural Gas Storage, L.P.","21.55","1823979630.3","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/png",
"PCG","Pacific Gas & Electric Co.","46.68","20514016840.2","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pcg",
"PAM","Pampa Energia S.A.","3.84","201878150.4","n/a","1990","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pam",
"PTNR","Partner Communications Company Ltd.","6.39","72654689.79","11370061","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"POM","PEPCO Holdings, Inc.","21.94","5444891639.58","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pom",
"PHI","Philippine Long Distance Telephone Company","69.1","14929454052.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/phi",
"PNY","Piedmont Natural Gas Company, Inc.","33.78","2551073031.6","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/pny",
"PNW","Pinnacle West Capital Corporation","58.65","6448120176.45","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnw",
"PLT","Plantronics, Inc.","43.46","1851317467.78","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/plt",
"PNM","PNM Resources, Inc. (Holding Co.)","23.41","1864691337.84","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnm",
"PLCM","Polycom, Inc.","10.82","1915265890.7","n/a","1996","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/plcm",
"POR","Portland General Electric Company","30.76","2324134458.12","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/por",
"PT","Portugal Telecom SGPS, S.A .","5.03","4509457875","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/pt",
"PPX","PPL Capital Funding, Inc.","25.35","0","n/a","2002","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppx",
"PPL","PPL Corporation","31.67","18461579794.65","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppl",
"PTGI","Primus Telecommunications Group Inc.","10.75","149883767","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptgi",
"BIN","Progressive Waste Solutions Ltd.","20.78","2393165127.34","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/bin",
"IIT","PT Indosat Tbk","32.28","3508147467.6","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iit",
"PEG","Public Service Enterprise Group Incorporated","34.54","17475918465.06","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/peg",
"PCYO","Pure Cycle Corporation","4.65","111774821.4","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo",
"PVR","PVR  Partners, L.P.","24.13","3095578943.45","n/a","2001","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/pvr",
"STR","Questar Corporation","24.67","4321414049.3","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/str",
"CTQ","Qwest Corporation","26.6","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctq",
"CTU","Qwest Corporation","26.57","0","n/a","1983","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctu",
"CTW","Qwest Corporation","26.74","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctw",
"CTX","Qwest Corporation","26.61","3334754875.32","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctx",
"RSG","Republic Services, Inc.","32.49","11737202501.52","n/a","1998","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/rsg",
"BBRY","Research In Motion Limited","14.67","7689424911.48","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/bbry",
"RGCO","RGC Resources Inc.","20.16","94730086.08","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"SCG","Scana Corporation","52.09","7245746243.07","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SCU","Scana Corporation","27.35","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scu",
"SRE","Sempra Energy","82.53","20088134183.25","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SHEN","Shenandoah Telecommunications Co","14.53","348539522.87","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHOR","ShoreTel, Inc.","3.56","209098191.32","n/a","1986","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SJW","SJW Corporation","26.42","494033656.6","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Corporation, Ltd.","18.03","11310538527.66","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SJI","South Jersey Industries, Inc.","56.13","1781842135.08","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SXE","Southcross Energy Partners, L.P.","18.85","460456980.1","n/a","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SO","Southern Company (The)","47.49","41267377084.23","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SWX","Southwest Gas Corporation","48.47","2244417697.12","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"SE","Spectra Energy Corp","30.32","20288910976.56","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/se",
"SEP","Spectra Energy Partners, LP","37.45","3881083300.85","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"S","Sprint  Nextel Corporation","6.3","18967846218.3","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/s",
"SMLP","Summit Midstream Partners, LP","26.97","1316736810.69","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp",
"SYMM","Symmetricom, Inc.","4.71","192151849.41","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/symm",
"NGLS","Targa Resources Partners LP","46.75","4758617844.75","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngls",
"TRGP","Targa Resources, Inc.","68.72","2908992161.2","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trgp",
"TCL","Tata Communications Limited","8.16","1162800000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tcl",
"TCP","TC PipeLines, LP","49.6","2652249193.6","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tcp",
"TE","TECO Energy, Inc.","18.25","3964916415.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/te",
"TEO","Telecom Argentina Stet - France Telecom S.A.","15.14","2980705592.3","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/teo",
"VIV","Telefonica Brasil S.A.","26.17","29395956115.48","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/viv",
"TEF","Telefonica SA","13.53","61575362648.58","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tef",
"TDA","Telephone and Data Systems, Inc.","25.25","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","26.002","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","25.428","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","26.44","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","20.87","2254711320","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tds",
"TLAB","Tellabs, Inc.","2","714891560","n/a","1980","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tlab",
"TU","TELUS Corporation","67.86","22167989335.44","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tu",
"TVC","Tennessee Valley Authority","26.661","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc",
"TVE","Tennessee Valley Authority","26.35","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve",
"YORW","The York Water Company","18.52","239716879.52","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw",
"TSU","TIM Participacoes S.A.","21.41","10352302985.89","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tsu",
"TAC","TransAlta Corporation","14.29","3692827516","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tac",
"TRP","TransCanada Corporation","47.51","33543812501.37","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trp",
"TGS","Transportadora De Gas Sa Ord B","1.7","270128395.2","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tgs",
"TKC","Turkcell Iletisim Hizmetleri AS","16.92","14889600000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tkc",
"TWTC","tw telecom inc.","26.33","4004117898.8","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/twtc",
"HTM","U.S. Geothermal Inc.","0.35","35530867.4","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/htm",
"UGI","UGI Corporation","38.9","4402619921","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"UIL","UIL Holdings Corporation","40.13","2034413063.58","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/uil",
"UGP","Ultrapar Participacoes S.A.","25.14","13685813659.44","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ugp",
"USM","United States Cellular Corporation","36.81","3087917280","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","26.7","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uza",
"UNTK","UniTek Global Services, Inc.","2.8","52395691.6","n/a","2010","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/untk",
"UTL","UNITIL Corporation","28.25","389948705.5","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"UNS","UNS Energy Corporation","48.99","2031089735.28","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/uns",
"ECOL","US Ecology, Inc.","25.17","463102074.9","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"USAC","USA Compression Partners, LP","19.86","577869915.36","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/usac",
"USMO","USA Mobility, Inc.","12.72","279081379.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usmo",
"VVC","Vectren Corporation","36.22","2979524967.62","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/vvc",
"VE","Veolia Environnement","12.46","6505202138.54","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ve",
"VZ","Verizon Communications Inc.","49.43","141284553862.31","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VTNR","Vertex Energy, Inc","2.99","51356242.99","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/vtnr",
"VMED","Virgin Media Inc.","49.45","13318922537.8","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vmed",
"VEL^E","Virginia Electric & Power Company","111.5","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/vel^e",
"VOD","Vodafone Group Plc","28.53","28098264069","984867300","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vod",
"VG","Vonage Holdings Corp.","2.94","629463349.2","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"WCN","Waste Connections, Inc.","35.15","4334964190.95","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","38.75","18051576520","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WR","Westar Energy, Inc.","33.46","4242765642.5","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"WSTL","Westell Technologies, Inc.","2.06","121312116.62","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WES","Western Gas Partners, LP","57.21","5987630237.13","n/a","2008","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wes",
"WGL","WGL Holdings Inc","44.07","2276957506.59","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/wgl",
"WMB","Williams Companies, Inc. (The)","37.2","25391626431.6","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners L.P.","51.89","20650310396.11","n/a","2005","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wpz",
"WIN","Windstream Corporation","8.4","4978826806.8","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win",
"WEC","Wisconsin Energy Corporation","43.19","9878695634.64","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"XCJ","Xcel Energy Inc.","25.47","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/xcj",
"XEL","Xcel Energy Inc.","30.4","14843834208","n/a","1993","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/xel",
"ZBB","ZBB Energy Corporation","0.3797","29467960.7395","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/zbb",
"ZHNE","Zhone Technologies, Inc.","0.75","23340123.75","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/zhne",
"ZOOM","Zoom Technologies, Inc.","0.6999","20450495.6832","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/zoom",
